###############################################################################
# pdi.txt
# This file was auto-generated by cryptotvgen v1.1.0
###############################################################################
# Parameter:
#
# add_partial            - False
# aead                   - pyjamask128aeadv1
# block_size             - 128
# block_size_msg_digest  - None
# cc_hls                 - False
# cc_pad_ad              - 0
# cc_pad_d               - 0
# cc_pad_enable          - False
# cc_pad_style           - 1
# ciph_exp               - False
# ciph_exp_noext         - False
# gen_custom_mode        - 0
# hash                   - None
# io (W,SW)              - (32, 32)
# key_size               - 128
# max_ad                 - 128
# max_block_per_sgmt     - 9999
# max_d                  - 128
# max_io_per_line        - 9999
# message_digest_size    - 64
# min_ad                 - 0
# min_d                  - 0
# msg_format             - ('npub', 'ad', 'data', 'tag')
# npub_size              - 96
# nsec_size              - 0
# offline                - False
# tag_size               - 128
###############################################################################

#### Authenticated Encryption
#### MsgID=  1, KeyID=  1 Ad Size =  114, Pt Size =  125
# Instruction: Opcode=Activate Key
DAT = 2DAA9FC87B9205D10F95727C328EA61BFA754D173C2590FEAE817727B515D0C06A59AEA6C90D9A4BBE9604E87504D2BF064DDEAD7A3B09A898176428EEDE7428AAD4BF72269764BBA5F35D02D5C6255D01D4509478C0C8FB9B686C241307E4287DF28B026CF68196A20A0000

#### Authenticated Encryption
#### MsgID= 113, KeyID= 61 Ad Size =   40, Pt Size =   73
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 89C82CC0547D809AE2BAD84F
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=40 bytes
HDR = 12000028
DAT = 4115C2323EDF25D93277C32B47415380C0E7E6006E6AB1A4F438D6CAA98E07F8DCFEEE6F506DAF6C
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=73 bytes
HDR = 47000049
DAT = 08A0216AC0B32E99BBE423434FD05535D0225E8227A8EA33734970F000A323617C33E0C64D42F07A3A2AE89F3D7B2BB4C0EB1321840EA9313F3DA5D05A264B1AEAC291C872DCEC1995000000

#### Authenticated Decryption
#### MsgID= 114, KeyID= 61 Ad Size =  119, Ct Size =   53
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 9028AF16E3D60F4E8932E870
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=119 bytes
HDR = 12000077
DAT = CE928E3C97C6556B89D39F3BB70044434104B89CDEC770B7382F7648A62FC39810C909C054D1360347AD771C1C7211ADC85B27E64982F03871A1E0E61085101D9DCC083DFA44348274B8C255F2C4BCC1BB445EB53BC91B810C6B30D9E5DF1D3C45C4F6113B00D16F3CD5C1148DE977DD5B6E58CB3A24DC00
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=53 bytes
HDR = 56000035
DAT = 105731B80961F37654A0DBD118B5C17BEE58E8CCD186A620B4229B102166A37129B3702888EAB866C7C361B5101139BA22D2A6D683000000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = C42B9F75AEE8EFA43980ABB8AF744877

#### Authenticated Decryption
#### MsgID= 115, KeyID= 61 Ad Size =  109, Ct Size =   67
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = F8B2EB2A5BC89471E428E989
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=109 bytes
HDR = 1200006D
DAT = C120008E67AD149E657FCC87E6CC5B841E37BDB92A851029FCF66101E5EEDE64A4C4A22D4762513FE4A9DA4812AC86067C8883941C0ACFB120D2B4F8B7EEBB1B509B0C419A903AC36436445B444701C4DFF690F133037AAC9E0B4071D2DAF1EEB5B21A46D9F85114EC866A4317000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=67 bytes
HDR = 56000043
DAT = 74DA1FAAF76F0BEE18D411D8011FB02491BF51E13D19633C716485EA0E5F986E311BDF60F7F4233A7B1469A85DC50D90FFDBB7F8AF9A8E15B580E0B80948C8F5DADB0200
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = A8954335BFF7E76D13938D4C1E44229B

#### Authenticated Decryption
#### MsgID= 116, KeyID= 62 Ad Size =  109, Ct Size =   79
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = E15BEEEA8AAC0D62F5FDC6F0
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=109 bytes
HDR = 1200006D
DAT = BEFA599D4D341AA5E1066826E2EE7D7B4F81C32C4A2668B0EFD80D2C81519261A156C604B55A5EC2527DD13D5F36E67FEC2AA1BE02E1282FE2782C4F98AEC99208C3E2F154F5D08C6EE08103BDF9E2F3F3C45EEE00DC08C52161E0F9A6DC7457A8A4337ED28CC9B09ACDAC960B000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=79 bytes
HDR = 5600004F
DAT = 3F96534E44D3D42FA5C20593FE3620C66CF95E1F89017679689AFC49102B5D9C8C19816CF39448F427C2033A489F504D9716CBE0DA14E09E7FEECC0EA810A729E0A8646A5FF48914EE2F1F7BEDEE7900
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 410C35BA4FC6CBEBFEC975990CB81D2B

#### Authenticated Decryption
#### MsgID= 117, KeyID= 63 Ad Size =   58, Ct Size =  117
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = AD92486EA340601F0960E18C
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=58 bytes
HDR = 1200003A
DAT = 1CFDCB4EC8C8D8EC6E3E0415BE07145EB7D2F4136CEA03A8307536E0AD73F2008F1D82AAFD16E59DDFEF8E957F5A75CB8B45CAFB80F0B32083670000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=117 bytes
HDR = 56000075
DAT = 79C8654FD3C3B7A1194E6A84F7B2927EDF9F628C382F1C2DECA53D1E73C38CB05AAF36875F786D75E288CC4408E19E8528F1E4F8DA9CB99F9906F387171726EE17690D46F31170B6EED31432C12D1114ED95427D312E79B0BE3B8A96F3364005B7670C7F87C232C445FD47228C73D89A0EF35E7512000000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 1E1FEF142DC90FA561EAC7933F9999F3

#### Authenticated Encryption
#### MsgID= 118, KeyID= 64 Ad Size =   57, Pt Size =   47
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 1F9ED7B11EBAA44936517A42
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=57 bytes
HDR = 12000039
DAT = 2E8E7169CA10F1603EBFAF81B66795FC688BEC262C44B0B86EFA33506DFCE9776A67C2BF3F7356DC8395BD9DE17322C58E1B873F540B57B860000000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=47 bytes
HDR = 4700002F
DAT = D965FCA24AE057228EE7AA55D1810E52D8E5FBE889875945C6DF29883537113C1935728F9B9EAC7C71A24CF4C3EE5700

#### Authenticated Encryption
#### MsgID= 119, KeyID= 64 Ad Size =   58, Pt Size =   59
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 551F52414CD046AE3CC2941A
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=58 bytes
HDR = 1200003A
DAT = EA72CAE2DCCAB6F0AFC50ADC53393F9E5196B345D642E71F50B47AEAF5336A2F5327244BAE9AFF8D0BFD697B98567AB4056F0663167EFDA94D350000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=59 bytes
HDR = 4700003B
DAT = D5FD6EED5E8EBC35CE566E4B4A982AE6E124C9329DE88EFDCA7BF6EB4D4F343AE3FB50E59F4F619B5BE19BF76C899E3E848225A5EC8396F1EBEEA500

#### Authenticated Decryption
#### MsgID= 120, KeyID= 64 Ad Size =   43, Ct Size =   97
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 1A03ED38B3322B9BB2C4D72E
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=43 bytes
HDR = 1200002B
DAT = 3B1142927BC8BDFA05287FC138DC5105C2B1E2AD21959A687D08B79D5ED0FCF5A43A449DA7058F882C8FE900
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=97 bytes
HDR = 56000061
DAT = 258C415C41A56BC83FD523E083D60582F604DB09FC369261CB5B4FF7B0C5D79F811434B2242914BB589513AB29087B74E33F8825D461A26A8A76C24D1676193A03379ED21AA110E0D8B1522052D3B08ADDA7AEED9337DD3B273D248AF7D99A81B2000000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = EB9E0DE06EAF1E33313889DF6467AD0F

#### Authenticated Encryption
#### MsgID= 121, KeyID= 64 Ad Size =   11, Pt Size =   48
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 70667F2DEA0404F7A86741DE
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=11 bytes
HDR = 1200000B
DAT = 49CE0A3DA3062394AF779900
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=48 bytes
HDR = 47000030
DAT = 03BFD30F50638D82F887C8BC84263DF0DB673939168C7B48D75FA4FE32A65F29A6BFB87706043E488C89C76EE9509CF0

#### Authenticated Decryption
#### MsgID= 122, KeyID= 65 Ad Size =    3, Ct Size =   76
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = E190F2D445321727E9CE5A88
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=3 bytes
HDR = 12000003
DAT = E58C8300
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=76 bytes
HDR = 5600004C
DAT = 38E80A907DD5F2F5A94CD69F62D4BE6DF999385C817788503540F131BCE71876BBE9E15B2D1DDBA501911BFB2B0E42A436AC501BD926A53CD841FB84C9A73DEFCB40EEE3943D2C7DC516A53B
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 87F37888997C33B10F3B317EA0EAE16D

#### Authenticated Encryption
#### MsgID= 123, KeyID= 65 Ad Size =    0, Pt Size =   77
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 1CA41791AF948B14D6B9B5EC
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=0 bytes
HDR = 12000000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=77 bytes
HDR = 4700004D
DAT = 18E84A8FE60D01B03C1EA0FAB35ED7A2BFB00E62A6B52C27A2ADC87F52B98ED74965AE73A0A017D50823D34DB21525737691B791F1E8EA63E3C5A3F6A7058D74AB12278203B5085BC09ABEA451000000

#### Authenticated Decryption
#### MsgID= 124, KeyID= 65 Ad Size =  112, Ct Size =   69
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 2642ADE86615DC74B4400E49
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=112 bytes
HDR = 12000070
DAT = 885007806C96427A6E663087D286DAAF45AF756BA344E5BE759501BCCC9A37441F7C59D907BC284CDA891FFB2AE2B03818A460174DF6FF9AAB479E9C6799E42A5522408B1DBB5CDF58154E947FA4474CEB296281AB25F80F62D4BEB6B59A65C3A22F7A2142A2B81EE05F0247E1E7674B
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=69 bytes
HDR = 56000045
DAT = CCDC9914177066713668A4B33A2D9A9B65E155C9116935B8CE06B4DCD6AD05DFC7485E02F001D2D96B592BE3CC3E62D24B147A00E759376BE4BDE125BA0F7ED2B48C385B11000000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = C85B8E7931C4432CB5BBE8AA2CA97FD4

#### Authenticated Encryption
#### MsgID= 125, KeyID= 66 Ad Size =  121, Pt Size =   92
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 4C5AFD7355CF203634CC13EF
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=121 bytes
HDR = 12000079
DAT = 43E125B8AEA5DC79587B23D74C8972A33C486926045548AE85DB01713F3087D62B10ECD8488D8A8E0A586623671AC06BF843FA604AEE061A6255EEF8958C54EA0C121264DD1899CEB7846D6B08600F09349950BF9A5B5F9D0E21323E6C72712DF34F6D5B776CCE4E4E2F77BC6E53C1EE6ECCF800C2B40B9651000000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=92 bytes
HDR = 4700005C
DAT = F147E054ECB9EDF202D328DEED7EBC8CA1BB6041FD889ACEB08D539683FC95432594B1397F89272DD382C2BE22E55433AA9E114E18721E346854745E561559FC7D2400D669B1E88790D96869632EA252404AE0A136252287CA2C4B1E

#### Authenticated Decryption
#### MsgID= 126, KeyID= 67 Ad Size =   83, Ct Size =   72
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = C4FE3D83A8D3D23335DB39DB
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=83 bytes
HDR = 12000053
DAT = 2D094CF0DA0248FE83C4B7DD3750CF0B533D35719D5D1F6ED486B2242BA25289B973DC3BD6525D83847A31F0ADF1D5256554D5E542C25427F295D57A98F64C50121D7641F37C0741227D043F182C7D667FE69F00
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=72 bytes
HDR = 56000048
DAT = EA31CDA4B4D22C7476C7B528908631D9F10BDF4C386A964BD8EB1DFE7482D7F2097567593318DCF668C4EDADD1F17AC598D0A9E5BD8E20179DC3CAF2E347495668E23DB6B089C4E5
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 7AE205D66255A40A499F4B75D82B89F3

#### Authenticated Encryption
#### MsgID= 127, KeyID= 67 Ad Size =   25, Pt Size =    5
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 18B650A95B5CA114B3BA44E8
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=25 bytes
HDR = 12000019
DAT = 88EA9D6F6BED5AC0FA31B65631E8E3C15FBD5E4DA943F3005A000000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=5 bytes
HDR = 47000005
DAT = E7C1909FF0000000

#### Authenticated Encryption
#### MsgID= 128, KeyID= 68 Ad Size =   67, Pt Size =   89
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = E97B090E92FDD1968A15DB7B
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=67 bytes
HDR = 12000043
DAT = 86AB292C04FF64FB47A8551A9433E6A09E6FADFE734ADBED49878F428717493D2824CF85CFDB4F1D042C55E78D04B6075EBB1E2C8AC1572C5A3759E40FF7104CF909DB00
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=89 bytes
HDR = 47000059
DAT = 30AB4C2EE104BF8919A259F1FA7B8A98DFCC01309A816BF2C15BF2B1E6110A713F158BF921F0E119A149008C7EB27DBA8A54C268A3772A4305E531808E57674386DBBB4EA86AE4B33D1ACA2B91A9F269ADE6D394DEEF9BF46E000000

#### Authenticated Encryption
#### MsgID= 129, KeyID= 69 Ad Size =   82, Pt Size =  111
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 2856FC79CDD34D507D7E9762
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=82 bytes
HDR = 12000052
DAT = DCE538805BE0CFA95D89E455A6650BA63FC227360DB680100ADD5069886DFB2830881C08085F408F792559676E7862100F426ECBA42D825E3D26448AA17AF8805B991F91658FE3F37257309E73C6F397EE180000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=111 bytes
HDR = 4700006F
DAT = 4EA60E102C213B664DEFF841F556FB43C151D08757D3E4D896B709926091567BF98D46E4C684D56065915E571D354F1594006F80D87B6A070EC390A6B1D2221CECCB94C14EC196E844700FE8C05FDD78975C7BFE4F497DA61EFDC5DF9528BA92176B06F966146B2F486F5452F4D6B100

#### Authenticated Decryption
#### MsgID= 130, KeyID= 69 Ad Size =    0, Ct Size =  121
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 1D89AF5A1A6A08DEC55FFA7A
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=0 bytes
HDR = 12000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=121 bytes
HDR = 56000079
DAT = B5480D15EBE406A760146B686E017FC8A547DCBF279EA21186F0440199A5EDE44750BC8E1084141783774B851853BB1A0CAA2F14FD0BFD564074DE64317EB8FAC474BE0AF8E5CDE54B24A4E722BF26F3B7B47902AED3419A1641F94352012DB1171630EAE675C86CE28ED8DB18D031A3F106893B5C6BE761A2000000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = D2BDCA30F1AC1E8A64AFC7EB7A1C871C

#### Authenticated Encryption
#### MsgID= 131, KeyID= 69 Ad Size =  120, Pt Size =    0
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 2FC78D98C1879E35131678D8
# Info :          Associated Data, EOI=1 EOT=1, Last=0, Length=120 bytes
HDR = 16000078
DAT = A91D9027B95D5772042E7BCB76870F2A26E77B1F4F428EEBD6D926907F260336113C2BC1F0C45E9491FA5CD3F964E41EAD890A1BF7516FBAEB16291CBB4798AF362673EE4C03C6EE06C77B50554956A4A1F01ED95E9AD5F63C580106FE9422BCF854349399196C883DA35F8868A99A93C7EB09AC2BCE3CC5
# Info :                Plaintext, EOI=0 EOT=1, Last=1, Length=0 bytes
HDR = 43000000

#### Authenticated Decryption
#### MsgID= 132, KeyID= 70 Ad Size =   33, Ct Size =   46
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 777FE08CA59991AAAAF3D795
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=33 bytes
HDR = 12000021
DAT = B3FEDCC42467184DB3AB019F56B789E97302CD4ACB32F81DC28D7B76697DCFE4B5000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=46 bytes
HDR = 5600002E
DAT = 46D58808EC35272EBA7B29364E6F2FDC5504C1B9033A4715F1D6043D2233D0E6209BE3BABEBA46A5ACEBD1F850500000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 0EACF0B1FE04EFE35C621F68BF56AB13

#### Authenticated Decryption
#### MsgID= 133, KeyID= 70 Ad Size =   61, Ct Size =   56
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = A3FDF9B6183CBD83C8D388E5
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=61 bytes
HDR = 1200003D
DAT = 2FA02275AD90576217817963ADF6C224680930860AFD051F2B56BE726FB06D6728F4D5CD83C3FE127293F0816DDACB42A76087D03ABF998C1B2D401616000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=56 bytes
HDR = 56000038
DAT = 5DEBEC4D79C27FA541907582FEB98277F01A6289AE55E069F2C5E18AC5015D75F5ECCA57B5D0D8A0EE8CFF229794CEFA006E29FD8E65C19F
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 7F169AC7540BCA1351AED6A69F0C6BE5

#### Authenticated Decryption
#### MsgID= 134, KeyID= 70 Ad Size =   95, Ct Size =   61
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = CAC14A7E108B26ACA89EAF4F
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=95 bytes
HDR = 1200005F
DAT = 8131DF36CDFF768A8A5B282E390981045060B97A66A8EEC2C9DB92276562EB92A71EB773ED568E94A593F97CA9CE024286069955506FBD56D90E26D5979E02AF2636811199116CC854DF085BE5BAAAA9B9D5EAD9FC9B86145DD3673BBD483400
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=61 bytes
HDR = 5600003D
DAT = 87E0647240C584874B387286324E98F1A87855B68A07E599A7BD9C024936E988B376ED0FD5B29BCEB63B77668987FD6E3EACADE38F6603BFFB2F65E1EA000000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 7FED6E52CFD64001E3BFF4EDBC47DF34

#### Authenticated Encryption
#### MsgID= 135, KeyID= 71 Ad Size =   58, Pt Size =   26
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 669B80469C420696BA23302C
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=58 bytes
HDR = 1200003A
DAT = FEF73D098ECAD0EFC398D49E846D5DE894B018A2725835057BCBA09A82CC29914872FEDF6C023C1BA966568814145F5CA8628EBC90DADD6EC0070000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=26 bytes
HDR = 4700001A
DAT = BF2BC6D4EC3F3AF436D35A554CE3A26F34429706ED251C0086E10000

#### Authenticated Decryption
#### MsgID= 136, KeyID= 71 Ad Size =   86, Ct Size =   40
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = C083F67B4C2E2CF62B5F5AFC
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=86 bytes
HDR = 12000056
DAT = 6285D50565953B51A9E9A8AA45939785E63CFB5B26434CE53D8A63C7D54197C7CF11B79151F2DDD071E95E7C1D9FFF9D98534D725B0F694C98DAB4746E19BE570BBE6402E9F06DC28029B160B52AFD320C755D0ACF670000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=40 bytes
HDR = 56000028
DAT = 266B2228F2F93FBA39E192F6C81748920272DAE2B2672A854A4ADB0F1A62F8F520529346FBAF3048
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = AE807F0C170DD4803A67C38BB16C5C56

#### Authenticated Decryption
#### MsgID= 137, KeyID= 72 Ad Size =   73, Ct Size =   94
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = CFB889D888BBDB20030B20BC
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=73 bytes
HDR = 12000049
DAT = 3AA99C25F625B68FFB91DAF1773D0FD6A83A9B36F3EDB0326781F57F124B63E7EFD0452C8718C1B626C4EB3E755C21F849FD318F12224EE2A2D808E89C122A40E73E790803DF1AEAF5000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=94 bytes
HDR = 5600005E
DAT = C74CD2604D9C62FB97B7183E28C7E3B0A90D3FC48111D9191F5FFF82AE603A836789149608F334E2D92173D55BB0EB80189B233FB76FABB210F8949999C1FF69847E54E154CEA5D80DE547D502EBE5353FEA59DB8B457671B28DEBA9C8620000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 398109FBB98AAA77F54A8CF3D9A61885

#### Authenticated Encryption
#### MsgID= 138, KeyID= 73 Ad Size =   21, Pt Size =   96
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 158C947A8A23FD140B201B12
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=21 bytes
HDR = 12000015
DAT = A03FD49DB62C2AAC9280CD792E5076C4D793AAEC3E000000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=96 bytes
HDR = 47000060
DAT = D5A5BCA654686B0CCF55587D2A0A1CD48096706E3C92F678DA18AB1919571752C4D1C26C2245AD7EC629BE1EECDA393C9ED44FFC29A04E44FD6B3C7DE88E2F5A8206B2744738A61481CA00CD187A6085E6B9FCD8702EA5F98328C17FC72D4ADF

#### Authenticated Encryption
#### MsgID= 139, KeyID= 74 Ad Size =   53, Pt Size =    7
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = F563DE784118417338CB296D
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=53 bytes
HDR = 12000035
DAT = F4281AC09090E4E98B5DFCE6ACC0055037F8AFED1B102D6F014D864272CCB2EBD57C3167A8BCE206C35C42D00638218BDBD478BF41000000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=7 bytes
HDR = 47000007
DAT = 585E97B07A315700

#### Authenticated Decryption
#### MsgID= 140, KeyID= 74 Ad Size =   84, Ct Size =   39
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = A9732370338E52E9FDD0EE1B
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=84 bytes
HDR = 12000054
DAT = 8E86C3B38327C1DDD1C80498ECDD1B76E3367964B9F29F949C16CEF241B9CF4A60B7EE22599A3134D1F209E09C2E699F1BF1EA2D7D473491E0E90A75FE4641880692358286CBB294EE53951A085D3CD5A3223F66
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=39 bytes
HDR = 56000027
DAT = ACB38FA79AA24FF38A7F449567E2D657E7C0723AB2FB5D5D5752188926D46BBFFACCCE91B698FE00
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 36BADE7A9DBE69CE1870A96E28784E30

#### Authenticated Encryption
#### MsgID= 141, KeyID= 74 Ad Size =   24, Pt Size =  108
